#! FIELDS bnintrag.min bhbridge.max file.free der_bnintrag.min der_bhbridge.max
#! SET min_bnintrag.min -0.181674
#! SET max_bnintrag.min 1.10879
#! SET nbins_bnintrag.min  201
#! SET periodic_bnintrag.min false
#! SET min_bhbridge.max 0.832581
#! SET max_bhbridge.max 2.68442
#! SET nbins_bhbridge.max  201
#! SET periodic_bhbridge.max false
   -0.155864720    0.841840195  239.117778804   -0.000000000   -0.000000000
   -0.149412400    0.841840195  239.117778804   -0.000000000   -0.000000000
   -0.142960080    0.841840195  239.117778804   -0.000000000   -0.000000000
   -0.136507760    0.841840195  239.117777562   -0.000059831   -0.000061107
   -0.130055440    0.841840195  239.117776487   -0.000110404   -0.000114060
   -0.123603120    0.841840195  239.117775665   -0.000146019   -0.000154554
   -0.117150800    0.841840195  239.117773023   -0.000267145   -0.000283851
   -0.110698480    0.841840195  239.117771043   -0.000349884   -0.000381066
   -0.104246160    0.841840195  239.117767124   -0.000519923   -0.000572507
   -0.097793840    0.841840195  239.117762310   -0.000720964   -0.000808661
   -0.091341520    0.841840195  239.117755535   -0.000999713   -0.001140980
   -0.084889200    0.841840195  239.117748211   -0.001280848   -0.001500073
   -0.078436880    0.841840195  239.117738864   -0.001628365   -0.001958271
   -0.071984560    0.841840195  239.117727029   -0.002054107   -0.002538400
   -0.065532240    0.841840195  239.117710653   -0.002644447   -0.003340313
   -0.059079920    0.841840195  239.117689849   -0.003374737   -0.004356889
   -0.052627600    0.841840195  239.117665568   -0.004175148   -0.005545509
   -0.046175280    0.841840195  239.117632988   -0.005255749   -0.007136428
   -0.039722960    0.841840195  239.117594190   -0.006478137   -0.009033739
   -0.033270640    0.841840195  239.117544966   -0.008010230   -0.011439070
   -0.026818320    0.841840195  239.117484585   -0.009836161   -0.014389049
   -0.020366000    0.841840195  239.117413007   -0.011899586   -0.017885497
   -0.013913680    0.841840195  239.117327063   -0.014289490   -0.022082091
   -0.007461360    0.841840195  239.117223224   -0.017101262   -0.027148957
   -0.001009040    0.841840195  239.117101655   -0.020237317   -0.033079742
    0.005443280    0.841840195  239.116957587   -0.023834201   -0.040106131
    0.011895600    0.841840195  239.116789268   -0.027865990   -0.048313338
    0.018347920    0.841840195  239.116593771   -0.032355414   -0.057841921
    0.024800240    0.841840195  239.116368615   -0.037291471   -0.068810963
    0.031252560    0.841840195  239.116108855   -0.042775130   -0.081461683
    0.037704880    0.841840195  239.115811443   -0.048802557   -0.095939179
    0.044157200    0.841840195  239.115470965   -0.055476277   -0.112502493
    0.050609520    0.841840195  239.115086763   -0.062655941   -0.131186464
    0.057061840    0.841840195  239.114654517   -0.070382264   -0.152195668
    0.063514160    0.841840195  239.114173417   -0.078514059   -0.175569005
    0.069966480    0.841840195  239.113638304   -0.087126244   -0.201554976
    0.076418800    0.841840195  239.113042037   -0.096388573   -0.230491582
    0.082871120    0.841840195  239.112388179   -0.105942973   -0.262210025
    0.089323440    0.841840195  239.111671445   -0.115878458   -0.296961920
    0.095775760    0.841840195  239.110886481   -0.126289629   -0.334998742
    0.102228080    0.841840195  239.110031380   -0.137106846   -0.376412420
    0.108680400    0.841840195  239.109108233   -0.148080396   -0.421099961
    0.115132720    0.841840195  239.108108733   -0.159478589   -0.469455932
    0.121585040    0.841840195  239.107037851   -0.170936377   -0.521242587
    0.128037360    0.841840195  239.105894513   -0.182400980   -0.576506461
    0.134489680    0.841840195  239.104678871   -0.193783051   -0.635235379
    0.140942000    0.841840195  239.103384839   -0.205318229   -0.697720965
    0.147394320    0.841840195  239.102020951   -0.216541364   -0.763553343
    0.153846640    0.841840195  239.100583774   -0.227608505   -0.832890829
    0.160298960    0.841840195  239.099074725   -0.238456409   -0.905661470
    0.166751280    0.841840195  239.097497779   -0.248925123   -0.981673120
    0.173203600    0.841840195  239.095856152   -0.258916338   -1.060772885
    0.179655920    0.841840195  239.094150468   -0.268487445   -1.142922232
    0.186108240    0.841840195  239.092382611   -0.277656335   -1.228031213
    0.192560560    0.841840195  239.090554582   -0.286454121   -1.315995366
    0.199012880    0.841840195  239.088674301   -0.294641331   -1.406436715
    0.205465200    0.841840195  239.086733416   -0.302794339   -1.499739955
    0.211917520    0.841840195  239.084742187   -0.310571612   -1.595425481
    0.218369840    0.841840195  239.082710379   -0.317667533   -1.693013470
    0.224822160    0.841840195  239.080633210   -0.324493173   -1.792726808
    0.231274480    0.841840195  239.078511176   -0.331184055   -1.894536680
    0.237726800    0.841840195  239.076347107   -0.337744726   -1.998308544
    0.244179120    0.841840195  239.074141287   -0.344282230   -2.104018795
    0.250631440    0.841840195  239.071891608   -0.350988482   -2.211758627
    0.257083760    0.841840195  239.069601041   -0.357774507   -2.321389811
    0.263536080    0.841840195  239.067264028   -0.364931862   -2.433169883
    0.269988400    0.841840195  239.064871285   -0.372891211   -2.547542917
    0.276440720    0.841840195  239.062434985   -0.380980860   -2.663920010
    0.282893040    0.841840195  239.059936972   -0.389993896   -2.783166497
    0.289345360    0.841840195  239.057377567   -0.399757334   -2.905262689
    0.295797680    0.841840195  239.054756410   -0.410106395   -3.030232914
    0.302250000    0.841840195  239.052072801   -0.420866114   -3.158108010
    0.308702320    0.841840195  239.049314628   -0.432402011   -3.289465004
    0.315154640    0.841840195  239.046480783   -0.444518343   -3.424360030
    0.321606960    0.841840195  239.043561403   -0.457444626   -3.563263965
    0.328059280    0.841840195  239.040563535   -0.470573868   -3.705843359
    0.334511600    0.841840195  239.037479775   -0.484030646   -3.852455592
    0.340963920    0.841840195  239.034304422   -0.497867467   -4.003373016
    0.347416240    0.841840195  239.031041897   -0.511663476   -4.158389928
    0.353868560    0.841840195  239.027680801   -0.525807536   -4.318044866
    0.360320880    0.841840195  239.024235209   -0.539476591   -4.481676634
    0.366773200    0.841840195  239.020700274   -0.552824852   -4.649515868
    0.373225520    0.841840195  239.017077621   -0.565740119   -4.821489352
    0.379677840    0.841840195  239.013375988   -0.577814621   -4.997184894
    0.386130160    0.841840195  239.009596302   -0.589086657   -5.176552199
    0.392582480    0.841840195  239.005748582   -0.599209190   -5.359121231
    0.399034800    0.841840195  239.001836096   -0.608235476   -5.544738298
    0.405487120    0.841840195  238.997874738   -0.615663299   -5.732642548
    0.411939440    0.841840195  238.993861669   -0.622068318   -5.922965250
    0.418391760    0.841840195  238.989820934   -0.626556325   -6.114575245
    0.424844080    0.841840195  238.985760812   -0.629127160   -6.307073542
    0.431296400    0.841840195  238.981695527   -0.629852605   -6.499781134
    0.437748720    0.841840195  238.977626506   -0.628933621   -6.692634793
    0.444201040    0.841840195  238.973570552   -0.626453755   -6.884832238
    0.450653360    0.841840195  238.969539221   -0.622253593   -7.075824806
    0.457105680    0.841840195  238.965538817   -0.616726481   -7.265313841
    0.463558000    0.841840195  238.961578849   -0.609880258   -7.452848429
    0.470010320    0.841840195  238.957664392   -0.602183198   -7.638186906
    0.476462640    0.841840195  238.953806047   -0.593624980   -7.820825542
    0.482914960    0.841840195  238.950005369   -0.584720986   -8.000688827
    0.489367280    0.841840195  238.946261401   -0.575718440   -8.177825375
    0.495819600    0.841840195  238.942575866   -0.566560152   -8.352152546
    0.502271920    0.841840195  238.938948158   -0.557925092   -8.523697397
    0.508724240    0.841840195  238.935371822   -0.549651203   -8.692767445
    0.515176560    0.841840195  238.931845683   -0.542186998   -8.859413798
    0.521628880    0.841840195  238.928362179   -0.535418030   -9.024001307
    0.528081200    0.841840195  238.924896137   -0.530102917   -9.187719493
    0.534533520    0.841840195  238.921411677   -0.527833902   -9.352272917
    0.540985840    0.841840195  238.917904838   -0.528474065   -9.517835926
    0.547438160    0.841840195  238.914440615   -0.528049909   -9.681337284
    0.553890480    0.841840195  238.911018217   -0.526603446   -9.842803521
    0.560342800    0.841840195  238.907625934   -0.524208890  -10.002797132
    0.566795120    0.841840195  238.904254811   -0.521161194  -10.161738983
    0.573247440    0.841840195  238.900905003   -0.517274103  -10.319620183
    0.579699760    0.841840195  238.897584985   -0.512448509  -10.476031181
    0.586152080    0.841840195  238.894300649   -0.506489167  -10.630694818
    0.592604400    0.841840195  238.891060759   -0.499450527  -10.783194156
    0.599056720    0.841840195  238.887867730   -0.491264104  -10.933412045
    0.605509040    0.841840195  238.884731062   -0.482460254  -11.080897969
    0.611961360    0.841840195  238.881649045   -0.473366578  -11.225733399
    0.618413680    0.841840195  238.878624215   -0.464899247  -11.367793450
    0.624866000    0.841840195  238.875654197   -0.458167612  -11.507193845
    0.631318320    0.841840195  238.872715689   -0.453708819  -11.645038861
    0.637770640    0.841840195  238.869794895   -0.452931872  -11.781981946
    0.644222960    0.841840195  238.866867288   -0.457102646  -11.919189666
    0.650675280    0.841840195  238.863895591   -0.467149359  -12.058428565
    0.657127600    0.841840195  238.860836252   -0.483837444  -12.201768268
    0.663579920    0.841840195  238.857649178   -0.508098105  -12.351109852
    0.670032240    0.841840195  238.854279283   -0.539925109  -12.509068260
    0.676484560    0.841840195  238.850677027   -0.579169729  -12.677999948
    0.682936880    0.841840195  238.846797335   -0.625255344  -12.860046875
    0.689389200    0.841840195  238.842606623   -0.677306506  -13.056799713
    0.695841520    0.841840195  238.838061583   -0.732911454  -13.270321629
    0.702293840    0.841840195  238.833153471   -0.790078976  -13.501034973
    0.708746160    0.841840195  238.827880786   -0.845802779  -13.749020152
    0.715198480    0.841840195  238.822262287   -0.896603765  -14.013395422
    0.721650800    0.841840195  238.816339802   -0.938667001  -14.292184611
    0.728103120    0.841840195  238.810185153   -0.968239332  -14.582000205
    0.734555440    0.841840195  238.803893022   -0.981435044  -14.878360021
    0.741007760    0.841840195  238.797581322   -0.974475604  -15.175693191
    0.747460080    0.841840195  238.791386103   -0.943726834  -15.467560718
