#! FIELDS cnHH.max external.bias der_cnHH.max
#! SET min_cnHH.max -0.1
#! SET max_cnHH.max 1.5
#! SET nbins_cnHH.max  151
#! SET periodic_cnHH.max false
    0.753333333   -0.000000000   -0.000000000
    0.764000000   -0.000000000   -0.000000000
    0.774666667   -0.000000000   -0.000000000
    0.785333333   -0.000000000   -0.000000000
    0.796000000   -0.000000000   -0.000000000
    0.806666667   -0.000000000   -0.000000000
    0.817333333   -0.000000000   -0.000000000
    0.828000000   -0.000000000   -0.000000000
    0.838666667   -0.000000000   -0.000000000
    0.849333333   -0.000000000   -0.000000000
    0.860000000   -0.000000000   -0.000000000
    0.870666667   -0.000000000   -0.000000000
    0.881333333   -0.000000000   -0.000000000
    0.892000000   -0.000000000   -0.000000000
    0.902666667   -0.000000000   -0.000000000
    0.913333333   -0.000000000   -0.000000000
    0.924000000   -0.000000000   -0.000000000
    0.934666667   -0.000000000   -0.000000000
    0.945333333   -0.000000000   -0.000000000
    0.956000000   -0.000000000   -0.000000000
    0.966666667   -0.000000000   -0.000000000
    0.977333333   -0.000000000   -0.000000000
    0.988000000   -0.000000000   -0.000000000
    0.998666667   -0.000000000   -0.000000000
    1.009333333   -0.000000000   -0.000000000
    1.020000000   -0.000000000   -0.000000000
    1.030666667   -0.000000000   -0.000000000
    1.041333333   -0.000000000   -0.000000000
    1.052000000   -0.000000000   -0.000000000
    1.062666667   -0.000000000   -0.000000000
    1.073333333   -0.000000000   -0.000000000
    1.084000000   -0.000000000   -0.000000000
    1.094666667   -0.000000000   -0.000000000
    1.105333333   -0.000000000   -0.000000000
    1.116000000   -0.000000000   -0.000000000
    1.126666667   -0.000000000   -0.000000000
    1.137333333   -0.000000000   -0.000000000
    1.148000000   -0.000000000   -0.000000000
    1.158666667   -0.000000000   -0.000000000
    1.169333333   -0.000000000   -0.000000000
    1.180000000   -0.000000000   -0.000000000
    1.190666667   -0.000000000   -0.000000000
    1.201333333   -0.000000000   -0.000000000
    1.212000000   -0.000000000   -0.000000000
    1.222666667   -0.000000000   -0.000000000
    1.233333333   -0.000000000   -0.000000000
    1.244000000   -0.000000000   -0.000000000
    1.254666667   -0.000000000   -0.000000000
    1.265333333   -0.000000000   -0.000000000
    1.276000000   -0.000000000   -0.000000000
    1.286666667   -0.000000000   -0.000000000
    1.297333333   -0.000000000   -0.000000000
    1.308000000   -0.000000000   -0.000000000
    1.318666667   -0.000000000   -0.000000000
    1.329333333   -0.000000000   -0.000000000
    1.340000000   -0.000000000   -0.000000000
    1.350666667   -0.000000000   -0.000000000
    1.361333333   -0.000000000   -0.000000000
    1.372000000   -0.000000000   -0.000000000
    1.382666667   -0.000000000   -0.000000000
    1.393333333   -0.000000000   -0.000000000
    1.404000000   -0.000000000   -0.000000000
    1.414666667   -0.000000000   -0.000000000
    1.425333333   -0.000000000   -0.000000000
    1.436000000   -0.000000000   -0.000000000
    1.446666667   -0.000000000   -0.000000000
    1.457333333   -0.000000000   -0.000000000
    1.468000000   -0.000000000   -0.000000000
    1.478666667   -0.000000000   -0.000000000
    1.489333333   -0.000000000   -0.000000000
    1.500000000   -0.000000000   -0.000000000
